OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Cloverlea,Dunsters Farm Limited,2025-12-12,495.78,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Urmston Junior,Dunsters Farm Limited,2025-12-12,302.67,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Trafford Town Hall,Dunsters Farm Limited,2025-12-12,722.25,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Park Road Timp,Dunsters Farm Limited,2025-12-12,20.64,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Ralph Livesey Limited,2025-12-12,294.94,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Alma Park,Dunsters Farm Limited,2025-12-12,58.19,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bollin,Ralph Livesey Limited,2025-12-12,460.02,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Malachys Primary,Dunsters Farm Limited,2025-12-12,-26.18,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Holy Family,Dunsters Farm Limited,2025-12-12,80.62,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Vincents Jnr,Dunsters Farm Limited,2025-12-12,47.96,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Victoria Pk Inf,Ralph Livesey Limited,2025-12-12,135.19,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Dunsters Farm Limited,2025-12-12,783.84,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Josephs Rc,Dunsters Farm Limited,2025-12-12,468.54,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Willows,Ralph Livesey Limited,2025-12-12,472.74,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Josephs Rc,Dunsters Farm Limited,2025-12-12,331.15,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,New Moston Primary,Dunsters Farm Limited,2025-12-12,565.97,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Matthews Ce,Ralph Livesey Limited,2025-12-12,119.5,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Kingsway,Ralph Livesey Limited,2025-12-12,176.87,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale Grammar,Dunsters Farm Limited,2025-12-12,-51.2,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Seymour Park,Dunsters Farm Limited,2025-12-12,639.12,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Lostock High,Dunsters Farm Limited,2025-12-12,374.32,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale High School,Dunsters Farm Limited,2025-12-12,18.96,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bollin,Dunsters Farm Limited,2025-12-12,-4.29,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth 6th Form,Dunsters Farm Limited,2025-12-12,81.78,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Flixton Infants,Dunsters Farm Limited,2025-12-12,336.36,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Alma Park,Dunsters Farm Limited,2025-12-12,-52.3,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Vincents Jnr,Dunsters Farm Limited,2025-12-12,104.47,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Hughs Rc,Ralph Livesey Limited,2025-12-12,294.76,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Heyes Lane Jnr,Ralph Livesey Limited,2025-12-12,595.02,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Heyes Lane Jnr,Dunsters Farm Limited,2025-12-12,14.9,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Hugh Lincoln,Dunsters Farm Limited,2025-12-12,373.48,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Park Road Timp,Dunsters Farm Limited,2025-12-12,486.4,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Marys Sale,Dunsters Farm Limited,2025-12-12,35.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Stretford Grammar School,Alliance Disposables Limi,2025-12-11,248.55,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Kingsway,Alliance Disposables Limi,2025-12-11,9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Chicken Joes Ltd,2025-12-11,27.8,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Stretford Grammar School,Chicken Joes Ltd,2025-12-11,1163.96,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale Grammar,Chicken Joes Ltd,2025-12-11,1562.54,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Chicken Joes Ltd,2025-12-11,605.3,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Stretford Grammar School,Chicken Joes Ltd,2025-12-11,823.45,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Chicken Joes Ltd,2025-12-11,403.68,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Lostock High,Chicken Joes Ltd,2025-12-11,432.37,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Chicken Joes Ltd,2025-12-11,80.91,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale High School,Chicken Joes Ltd,2025-12-11,546,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth 6th Form,Hb Clark And Co Successor,2025-12-10,523.43,0,Purchase Hb Clark And Co Successor for catering provisions,Wholesale Clubs,5300,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Davyhulme Jnr,Alliance Disposables Limi,2025-12-10,39.9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Alliance Disposables Limi,2025-12-10,378.28,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Charlestown Primary,Alliance Disposables Limi,2025-12-10,211.45,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale Grammar,Smart Food,2025-12-10,172.4,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Bth,Alliance Disposables Limi,2025-12-10,213.76,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Trafford Town Hall,Hb Clark And Co Successor,2025-12-10,118.34,0,Purchase Hb Clark And Co Successor for catering provisions,Wholesale Clubs,5300,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Lostock High,Alliance Disposables Limi,2025-12-09,151.41,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Park Road Timp,Alliance Disposables Limi,2025-12-09,115.12,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale Grammar,Ralph Livesey Limited,2025-12-09,1101.11,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Firs,Ralph Livesey Limited,2025-12-09,170.95,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Broomwood,Alliance Disposables Limi,2025-12-09,4.72,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,St Edmunds Primary,Alliance Disposables Limi,2025-12-09,46.45,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Sale High School,Alliance Disposables Limi,2025-12-09,233.54,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Brooklands,Ralph Livesey Limited,2025-12-09,494.41,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Stretford Grammar School,Smart Food,2025-12-08,405.6,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Lostock High,Smart Food,2025-12-08,310.6,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Education Services,Alliance Disposables Limi,2025-12-08,136.23,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-12-31,Education Services,Alliance Disposables Limi,2025-12-08,94.67,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
